自分の車のライトと対向車のライトが重なった際、その場所にいる歩行者が運転席から見えなくなる現象を何というでしょう？,蒸発現象,
競技カルタにおいて、互いの陣地の札がともに最後の１枚になった試合を何というでしょう？,運命戦,
ケシの花をモチーフにした「ウニッコ柄」で知られる、フィンランドのアパレルブランドは何でしょう？,マリメッコ,
カードやコインを使うものが多い、少人数の観客に対して至近距離で行うマジックのことを「何マジック」というでしょう？,クローズアップマジック,
ウイスキーの香りと味わいをじっくりと堪能できる、常温の水を同じだけ加えて頂く飲み方を何というでしょう？,トワイスアップ,
長さ8.8mのサナダムシの展示が目玉になっている、医師の亀谷了（かめがい・さとる）が設立した、東京にある寄生虫専門の博物館は何でしょう？,目黒寄生虫館,
ウェブページのURLを変更した後、古いページを訪れたユーザーを自動的に新しいページへ転送する仕組みを何というでしょう？,リダイレクト,
楽器メーカーのカワイ、ヤマハ、ローランドが本社を置く、静岡県の都市はどこでしょう？,浜松市,
将棋で、玉を盤の隅の香車の下に潜らせ、金将と銀将で周りを固める囲いのことを何というでしょう？,穴熊,
将棋で、自分の飛車を左側に動かしてから戦う戦法を、「居飛車」に対して何というでしょう？,振り飛車,
26歳までに四段に昇格できないと原則として退会となる、将棋棋士の養成機関を何というでしょう？,奨励会,
日本での対局では六目半とされることが一般的な、囲碁で後手に与えられるハンデを何というでしょう？,コミ,
囲碁において、どちらか一方の投了により勝負がつくことを何というでしょう？,中押し（ちゅうおし）,
囲碁や将棋の対局後に駒を並べ直し、ある局面の最善手や勝因・敗因などについて意見交換を行うことを何というでしょう？,感想戦,
囲碁や将棋の対局が日をまたぐときに、手番を持つ棋士が翌日の最初の一手を紙に書き、立会人に預けておくことを何というでしょう？,封じ手,
表計算ソフトにおいて、文字や数式を入力する1つ1つのマスのことを何というでしょう？,セル,
表計算ソフトにおいて、選択したセルの端をドラッグすることで連続したデータなどを簡単に入力できる機能を何というでしょう？,オートフィル,
表計算ソフトなどのデータを値ごとにコンマで区切ったファイルの形式を、アルファベット３文字で何というでしょう？,CSV,
「おいしくて、つよくなる」のキャッチコピーも有名な、江崎グリコが販売しているビスケット菓子は何でしょう？,ビスコ,
カカオ豆の仕入れからチョコレートの販売までを自社内で一貫して行う製造スタイルを、「カカオ豆から板チョコまで」を意味する英語で何というでしょう？,BeantoBar,
透明なマウスピースを装着して歯並びを治す、近年普及している歯科矯正法を何というでしょう？,インビザライン,
美容整形手術を受けてから、痛みや腫れが引いて通常の生活に戻れるようになるまでの期間のことを何というでしょう？,ダウンタイム,
自動車のタイヤを交換するときに使用する、油圧などを利用して重たいものを持ち上げる装置を何というでしょう？,ジャッキ,
業務時間の一部を好きなことに使える「15%カルチャー」も知られる、付せんの「ポスト・イット」を販売するアメリカの企業は何でしょう？,3M（スリーエム）,
ご飯の中央に梅干しをのせた弁当のことを、日本の国旗に例えて何というでしょう？,日の丸弁当,
トランプゲームのブラックジャックで、手持ちのカードの合計が21を越えて失格になることを何というでしょう？,バースト,
トランプゲームのハーツにおいて、マイナス点となるスペードのクイーンとハートのカード全てを集めることを何というでしょう？,シュート・ザ・ムーン,
ポーカーにおいて、手持ちのチップをすべてベットすることを何というでしょう？,オールイン,
ポーカーにおいて、ゲームの最後にカードを見せ合い、誰が勝利したのかを決めるフェーズのことを何というでしょう？,ショーダウン,
パチスロで、狙った絵柄を出せるよう、回転するリールを正確に止める技術を何というでしょう？,目押し,
「見る」「食べる」「遊ぶ」という３つの動詞から名づけられた、JTBパブリッシングが刊行する旅行ガイドブックシリーズは何でしょう？,『るるぶ』,
夫婦そろって長生きすることを願い、結納の際に贈られる白い麻糸のことを何というでしょう？,共白髪（ともしらが）,
冬のトイレやお風呂場などで起きやすい、極端な温度差によって心臓や血管に異常が生じることを何というでしょう？,ヒートショック,
故人をしのぶ涙を象徴することから、葬式の場でも身に着けてよいとされる宝石は何でしょう？,真珠,
グラスのふちに塩や砂糖をまぶして積もった雪を表現する、カクテルの技法は何でしょう？,スノースタイル,
汁気の多い料理を食べるとき、お箸の先から汁をポタポタとこぼしてしまうマナー違反を何というでしょう？,涙箸（なみだばし）,
身が柔らかいため「吊るし切り」という方法で捌かれる、珍味の「あん肝」がとれる魚は何でしょう？,アンコウ,
「NOMUSICNOLIFE」というコーポレートボイスを掲げる、渋谷に旗艦店(きかんてん)を置くCDショップチェーンは何でしょう？,TOWERRECORDS,
雑草の生育を防いだり土壌を保温するために、畑の地面をビニールなどで覆うことを何というでしょう？,マルチング,
睡眠改善薬の「ドリエル」や、鎮痛薬の「イブ」などを販売している、日本の医薬品メーカーは何でしょう？,エスエス製薬,
スキンケアの肌ラボや、社名を冠した目薬などを販売している、日本の医薬品メーカーは何でしょう？,ロート製薬,
E便秘薬や手ピカジェルなどを販売している、日本の医薬品メーカーは何でしょう？,健栄製薬,
消臭元や熱さまシートなどを販売している、日本の医薬品メーカーは何でしょう？,小林製薬,
インフルエンザ治療薬のゾフルーザなどを販売している、日本の医薬品メーカーは何でしょう？,シオノギ製薬,
ポカリスエットやカロリーメイトなどを販売している、日本の医薬品メーカーは何でしょう？,大塚製薬,
パブロンやリポビタンDなどを販売している、日本の医薬品メーカーは何でしょう？,大正製薬,
風邪薬のストナや鼻腔拡張テープのブリーズライトなどを販売している、日本の医薬品メーカーは何でしょう？,佐藤製薬,
フェイタスやサロンパスなどを販売している、日本の医薬品メーカーは何でしょう？,久光（ひさみつ）,
「コマセ」という餌で魚をおびき寄せてから釣る、初心者でも手軽に楽しめる釣りの方法は何でしょう？,サビキ釣り,
味のしみこみを良くするために、食材に軽く切れ込みを入れることを何というでしょう？,隠し包丁,
縄張り意識を利用した「友釣り」という方法で釣り上げる、よく塩焼きにして食べられる魚は何でしょう？,アユ,
跳び箱を飛ぶときに用いるばねのついた踏み切り板のことを、開発者の名前から何というでしょう？,ロイター板,
食器ブランドの「アラビア」や「イッタラ」が創業された北欧の国はどこでしょう？,フィンランド,
赤ワインと同じ製法で白ブドウを皮ごと熟成させて醸造するワインのことを、その色から何というでしょう？,オレンジワイン,
年末商戦の幕開けとして大規模なセールが実施される、感謝祭翌日の11月の第4木曜日を何というでしょう？,ブラックフライデー,
テーブルには味わいが異なる５種類の醤油が置かれている、ゼンショーグループが展開する回転寿司チェーンは何でしょう？,はま寿司,
多くの提灯をさげた竹竿を稲穂に見立て、高く掲げて街を練り歩く、毎年夏に秋田で開催される祭りは何でしょう？,秋田竿灯まつり,
北海道の自衛隊員が訓練の名目で雪像（せつぞう）作りに協力している、毎年２月に札幌市で開催される祭りは何でしょう？,さっぽろ雪まつり,
平安時代の衣装をまとった人々が行列をなす「路頭の儀」で知られる、京都三大祭りのひとつは何でしょう？,葵祭,
一杯目はそのまま、二杯目は薬味を乗せ、三杯目はお茶漬けにして食べるのが一般的とされる、うなぎを使った名古屋名物は何でしょう？,ひつまぶし,
スーパー・スターやスタン・スミスなどのスニーカーで有名な、世界的なスポーツブランドは何でしょう？,アディダス,
底が赤く塗られた「レッドソール」で有名な、ハイヒールや高級婦人靴を手掛けるフランスのファッションブランドは何でしょう？,クリスチャン・ルブタン,
ソール部分に施される黄色いステッチでも知られる、独自の「エアクッションソール」を採用しているイギリスの革靴ブランドは何でしょう？,ドクターマーチン,
「店前（たなさき）売り」や「現金掛け値なし」などの販売手法で大いに繁盛した、現在の三越百貨店の前身にあたる江戸時代の呉服屋は何でしょう？,越後屋（えちごや）,
もともとは氷を運ぶために使われ、丈夫なキャンバス生地でできたものが多い、角形の手提げかばんを何というでしょう？,トートバッグ,
「らっきょう玉」と呼ばれる金属製の口金がついた小型の財布のことを、ある生き物の口に見立てて何というでしょう？,がま口,
臭い消しのためにレモンなどの果汁を入れることもある、西洋料理で食事中に指先を洗うために水を入れた小鉢のことを何というでしょう？,フィンガーボウル,
テーブルタップなどを使い、１つのコンセントに複数の電気機器を接続することを何というでしょう？,たこ足配線,
チェスにおいて、チェックはかかっていないものの、どの駒も動かせず引き分けが成立することを何というでしょう？,ステイルメイト,
チェスにおいて、キングとルークの位置を１手で入れ替える、特殊な駒の動かし方を何というでしょう？,キャスリング,
泳いでいる姿に見立てるため、焼き魚を作る際に魚の体をうねらせて串を打つ方法を何というでしょう？,踊り串,
「大人のデザート」をコンセプトに、もこもこの素材で着心地にこだわったルームウェアを展開するブランドは何でしょう？,ジェラートピケ,
サバイバルゲームにおいて、既に弾が当たっているにもかかわらずヒットのコールをしないままゲームを続行する行為を何というでしょう？,ゾンビ行為,
「らくだと王子」のロゴで知られる、世界各地のお茶や紅茶を販売するブランドは何でしょう？,LUPICIA（ルピシア）,
エカチェリーナ２世に献上された「フローラダニカ」などのシリーズで名高い、デンマークを代表する陶磁器ブランドは何でしょう？,ロイヤルコペンハーゲン,
「波の戯れ」や「ブルーオニオン」といったシリーズが有名な、２本の剣がクロスしたロゴで知られるドイツの陶磁器メーカーは何でしょう？,マイセン,
「ワイルドストロベリー」や「ジャスパーウェア」といったシリーズで有名な、イギリスの陶磁器メーカーは何でしょう？,ウェッジウッド,
約１万匹のクラゲが泳ぐ「クラネタリウム」が見どころとなっている、山形県の水族館は何でしょう？,加茂水族館,
世界の建造物が25分の１スケールで再現されている、栃木県の屋外テーマパークは何でしょう？,東武ワールドスクウェア,
釣りにおいて、自分の釣り糸と他人の釣り糸が絡まってしまうことを俗に何というでしょう？,おまつり,
結婚式や成人式に先立ち、当日と同じ衣装を着て記念写真を残すことを何というでしょう？,前撮り,
ハイライトやシェーディングで陰影をつけることで、顔に立体感を生み出し小顔に見せるメイクを何というでしょう？,コントゥア,
「パールグロウハイライト」や「超細芯アイブロウ」といったアイテムで人気のコスメブランドは何でしょう？,セザンヌ,
ダンベルやマシンなどを使用せず、自分自身の体重を負荷として行う筋力トレーニングを何というでしょう？,自重トレーニング,
東日本、中日本、西日本の３社に分かれて運営を行っている、高速道路の管理・運営を行う日本の企業は何でしょう？,NEXCO,
ロンドンの地図職人が国境線を学ばせるために作ったものが世界初とされる、ピースをはめていくおなじみのパズルは何でしょう？,ジグソーパズル,
生活の悩みについて警察に相談できる「警察相談専用電話」の番号は、シャープいくつでしょう？,#9110,
モニターに次々と表示される数字を足し合わせていく形式の暗算を何というでしょう？,フラッシュ暗算,
北京ダックのつけダレに使われることが多い、中華料理で用いられる甘辛い味噌は何でしょう？,甜麵醬（テンメンジャン）,
お葬式の準備を連想させることから縁起が悪いとされる、門松などを大晦日に飾り付けることを何というでしょう？,一夜飾り,
もつ煮込みを専門にする「もつ次郎」が併設されている店もある、関東を中心に展開するそばチェーン店は何でしょう？,ゆで太郎,
切れ目なくタバコを吸い続ける人のことを、「何スモーカー」というでしょう？,チェーンスモーカー,
もともとはカブを用いて作られていた、ハロウィンで飾られるカボチャをくりぬいたランタンは何でしょう？,ジャック・オ・ランタン,
一般的な老眼鏡に使われているレンズは、凹レンズ・凸レンズのどちらでしょう？,凸レンズ,
間取り図ではよく「J」と表現される、部屋の広さを指す単位は何でしょう？,畳（じょう）,"WIC→ウォークインクローゼット
MB→メーターボックス
PS→パイプスペース"
ゲーミングモニターの性能の指標となる、１秒間に画面がどれだけ書き換わるかを示す指標は何でしょう？,リフレッシュレート,
「fps」という単位で表される、出力機器が１秒間に何枚の画像を送信できるかを示す指標は何でしょう？,フレームレート,
手のひらサイズの「パームイン」も人気の、パナソニックが展開するシェーバーブランドは何でしょう？,ラムダッシュ,
「食の幸」「きほんのき」「みなさまのお墨付き」といったプライベートブランドを展開している、大手スーパーマーケットチェーンは何でしょう？,西友,
「クロエ」や「カルティエ」などのブランドを傘下に持つ、スイスのコングロマリットは何でしょう？,リシュモン,"ディオールやルイヴィトンを傘下→LVMH（エルヴェエムアッシュ）
バレンシアガやグッチを傘下→ケリング"
破損したハードディスクなどからデータを取り出す作業のことを、沈没船の引き上げ作業に例えて何というでしょう？,サルベージ,
折れ曲がった耳が特徴の、スコットランドに起源をもつネコの品種は何でしょう？,スコティッシュフォールド,
いくつかの食材を別々の鍋で煮込んでから1つの器に盛り合わせる、和食の料理方法を何というでしょう？,炊き合わせ,
22枚の大アルカナと56枚の小アルカナからなる、占いなどに用いられるカードを何というでしょう？,タロットカード,
１匹ずつ焼いたものを「天然」、一度に複数焼いたものを「養殖」と呼ぶことがある、ある魚をかたどった和菓子は何でしょう？,たい焼き,
「ぼっち盛り」と呼ばれる独特な盛り付け方をされる、日本三大そばに数えられる長野県の蕎麦は何でしょう？,戸隠そば,
前後にボタンなどが付いておらず、頭からすっぽり被って着るタイプの服を英語で何というでしょう？,プルオーバー,
アプリのアイコンの右上に表示される、未読メッセージの件数などを表した数字を何というでしょう？,バッジ,
通信回線とインターネットをつなげる役割を担う接続事業者のことを、英語で何というでしょう？,プロバイダ,
かつて心臓につながる血管が通ると信じられていた名残から、結婚指輪をつける指とされるのは、左右どちらの手のどの指でしょう？,左手の薬指,
冷たいバニラアイスの上から熱々のエスプレッソを注いだ、イタリア生まれのデザートは何でしょう？,アフォガート,
「エアフォース1」や「エアマックス」などのスニーカーで人気のシューズブランドは何でしょう？,Nike（ナイキ）,
商品クチコミをもとに毎年「ベストコスメアワード」を発表している、日本最大のコスメ・美容の総合サイトは何でしょう？,@cosme（アットコスメ）,
東京都内で人気の「宿六（やどろく）」「丸豊（まるとよ）」「ぼんご」といえば、どんな料理の専門店でしょう？,おにぎり,
デザインソフトにおいて、囲んだ範囲にあるオブジェクトを選択する機能を何というでしょう？,投げ縄ツール,
メキシコ料理のタコスやブリトーを包むのに使われる、トウモロコシの粉を練り、薄く焼いた食べ物は何でしょう？,トルティーヤ,
体の前で掲げるとSOSのサインとなる、目の不自由な人が用いる、まわりの様子をさぐるための杖のことを何というでしょう？,白杖（はくじょう）,
キッチンの近くに設けられる、食器や常温保存可能な食品を収納するスペースを何というでしょう？,パントリー,
ワインづくりで余った卵黄を有効活用するために生み出された、縦に溝が入った王冠のような形の焼き菓子は何でしょう？,カヌレ,
「机の広さ」にたとえて性能を説明することもある、パソコンが持つ記憶装置のひとつは何でしょう？,メモリ,
都市型ホテルの「OMO（オモ）」やリゾートホテルの「リゾナーレ」の運営を行なっている、1914年に軽井沢で創業された老舗企業は何でしょう？,星野リゾート,
お菓子などが入った窓を１日に１つずつ開けていき、クリスマスまでの日数を数えるカレンダーを何というでしょう？,アドベントカレンダー,
熱したサウナストーンに水やアロマオイルをかけることで蒸気を発生させる、フィンランド式サウナの入浴法は何でしょう？,ロウリュ,
紅茶のアールグレイの香りづけに用いられる、白い花を咲かせるミカン科の植物は何でしょう？,ベルガモット,
「ん」がつく食べ物を食べたり柚子湯に浸かったりする風習がある、二十四節気の一つは何でしょう？,冬至（とうじ）,
プレゼンテーションソフトにおいて、画像や資料などを次々と切り替えながら画面に表示させる機能を何というでしょう？,スライドショー,
閉店時間の30分前ほどに設けられることが多い、飲食店において、注文を受け付ける制限時間を何というでしょう？,ラストオーダー,
自身は性的マイノリティではないものの、その活動を支援する人々のことを何というでしょう？,アライ,
ボウリング場のマナーで、隣のレーンと投球のタイミングが被ったとき、優先されるのは右側のレーン、左側のレーンのどちらでしょう？,右側のレーン,
テーブルを数回叩くことで意思表示をする、ポーカーにおいて、チップを賭けずに自分の番をパスするアクションを何というでしょう？,チェック,
キャメル地に黒・白・赤のラインが入ったチェック柄のアイテムで知られる、イギリスのファッションブランドは何でしょう？,バーバリー,
アメリカンフットボールで攻撃の司令塔の役目を果たす、「QB」と略されるポジションは何でしょう？,クオーターバック,
ラグビーで、タックルを受けながら味方選手に放るパスを何というでしょう？,オフロードパス,
腕を大きく1回転させて投球する、ソフトボールでもっともポピュラーな投げ方を何というでしょう？,ウインドミル,
サーフボードに腹ばいになり手で水をかいて進む、サーフィンの基本動作は何でしょう？,パドリング,
サッカーの試合の大部分を占めることから重要とされる「ボールを持っていない時間」のことを、英語で何というでしょう？,オフ・ザ・ボール,
サッカーのフィールドで、監督やコーチが選手に指示を出すために待機しているエリアを何というでしょう？,テクニカルエリア,
サッカーやラグビーで、反則を受けたチームが有利になると判断された場合に、プレーが継続されるルールを何というでしょう？,アドバンテージ,
偉大な業績を残したスポーツ選手を記念して、他の人がつけることができなくなった背番号を何というでしょう？,永久欠番,
アーチェリーの的で、真ん中の部分は何色をしているでしょう？,黄色,
競泳で、個人メドレーでは３番目、メドレーリレーでは２番目に行われる泳法は何でしょう？,平泳ぎ,
水泳の背泳ぎやクロールで行われる、水中で一回転し、プールの壁を足で蹴るターンを何というでしょう？,クイックターン,
柔道で、抑え込みで一本を取るためには、何秒間相手を抑え込む必要があるでしょう？,20秒,
引退セレモニーでの「我が巨人軍は永久に不滅です」の言葉も有名な、王貞治とともに黄金期の巨人を牽引した野球選手は誰でしょう？,長嶋茂雄（ながしま・しげお）,
先発投手が６イニング以上を投げ、自責点を３点以内に抑えた際に記録される、野球の成績評価の指標は何でしょう？,クオリティスタート,
プロ野球の試合で、ホームチームの攻撃は、ふつう先攻、後攻のどちらでしょう？,後攻,
ブレイクダンスにおいて、激しい動きの最中に動きをピタッと止める技を何というでしょう？,フリーズ,
ウィンドミルやヘッドスピンのように、ブレイキンにおけるダイナミックな大技を何というでしょう？,パワームーヴ,
フットサルのルールで、キックインやコーナーキックといったプレイは何秒以内に始めなければならないでしょう？,4秒,
ビーチバレーにおいて有利とされるのは、風上側、風下側のどちらでしょう？,風下側,
ボールを投げることが出来ない選手は「ランプ」という補助器具を使う、目標となる白いボールに自分のボールを近づけるパラスポーツは何でしょう？,ボッチャ,
中学時代から続く公式戦の連勝記録を現在も伸ばし続けている、女子53キロ級で活躍する日本人レスリング選手は誰でしょう？,藤波朱理（ふじなみ・あかり）,
スピード、規定、フリースタイル、フュージョンの4種目がある、２本のロープを使った縄跳びのことを何というでしょう？,ダブルダッチ,
バレーボールで、サーブ権を得たチームが時計回りにポジションを移動することを何というでしょう？,ローテーション,
優勝クラブには「ビッグイヤー」と呼ばれるトロフィーが授与される、毎年、欧州サッカー連盟が主催する大会は何でしょう？,UEFAチャンピオンズリーグ,
スキージャンプ競技において、各ジャンプ台における最長不倒記録のことを何というでしょう？,バッケンレコード,
スキージャンプにおいてより飛距離が伸びるのは、追い風のとき、向かい風のときのどちらでしょう？,向かい風,
優勝者が「キング・オブ・スキー」として讃えられる、スキージャンプとクロスカントリーを組み合わせたウィンタースポーツは何でしょう？,ノルディック複合,
規則的なコブが設置された雪の斜面をターンやエアを交えて滑り降りる、フリースタイルスキーのひとつは何でしょう？,モーグル,
モーグルの３つの採点方法のうち、スコア全体の60%と最も高い比重を占めるものは何でしょう？,ターン,
障害物やジャンプ台が設置されたコースを滑りながら様々な技を披露する、スキーやスノーボードで行われる種目は何でしょう？,スロープスタイル,
ボートなどに乗らず、自分の体ひとつで川の流れに乗って渓谷を下るアクティビティを何というでしょう？,キャニオニング,
次の動作に入りやすくするため、テニスで相手がボールを打つ直前に小さくジャンプすることを何というでしょう？,スプリットステップ,
クロスに打たれたボールを端からサイドラインに沿って打ち返す、テニスにおけるショットの一つは何でしょう？,ダウン・ザ・ライン,
一歩踏み込めば打突ができ、一歩退けば打突を避けられる、剣道において基本とされる間合いのことを「何の間合い」というでしょう？,一足一刀の間合い,
フィギュアスケートの競技会場などで、演技を終えた選手が採点発表を待つスペースのことを何というでしょう？,キス・アンド・クライ,
ボクシングで、上体を前に屈めてパンチをかわす技術を、水面に潜るある鳥に見立てて何というでしょう？,ダッキング,
｢蝶のように舞い、蜂のように刺す｣と形容されたボクシングスタイルで知られる、アメリカの伝説的ボクサーは誰でしょう？,モハメド・アリ,
つま先とかかとで足をハの字にし、正面を向いたまま横向きに移動する、ヒップホップダンスにおける基本的なステップを何というでしょう？,クラブステップ,
カーボン製フレームのカラフルな自転車が使用される、女子選手による競輪競走の愛称は何でしょう？,ガールズケイリン,
セッターがトスを上げると見せかけて直接相手コートにボールを落とす、バレーボールのプレーは何でしょう？,ツーアタック,
1950年代に活躍した「マジック・マジャール」とは、どこの国のサッカー代表チームの愛称でしょう？,ハンガリー,
ジンガという足のステップが特徴的な、ブラジルの格闘技は何でしょう？,カポエイラ,
達成した時の出費がかさむため専用の保険も存在する、ゴルフで１打目のボールが直接カップに入ることを何というでしょう？,ホールインワン,
ゴルフにおいて、規定打数より２打以上少ない打数でグリーンオンすることを何というでしょう？,パーオン,
得意技のウエスタン・ラリアットや、右手を掲げて「ウィー！」と叫ぶポーズでファンを沸かせた元プロレスラーは誰でしょう？,スタン・ハンセン,
バッターの目の前で浮き上がるような軌道を描く、ソフトボール特有の変化球を何というでしょう？,ライズボール,
バドミントンのダブルスで、守備に重点を置くため2人が横並びになる陣形のことを何というでしょう？,サイド・バイ・サイド,
ネット際に打たれたシャトルを相手のネット際に落とす、バドミントンのショットは何でしょう？,ヘアピン,
柔道において、相手の襟をつかむ手を「何手」というでしょう？,釣り手,そでを握る手は「引き手」
カーリングにおいて、不利とされる先攻チームが得点を挙げることを何というでしょう？,スチール,
優勝者が牛乳を飲む風習で知られる、毎年5月にアメリカで開催されるモータースポーツイベントは何でしょう？,インディ500,
スペシャルステージと呼ばれる区間のタイムを競い合う、一般の公道を用いて行う自動車競技は何でしょう？,ラリー,
高さ12m以上の壁に設定されたコースを6分間でどこまで登れるかを競う、スポーツクライミングの種目は何でしょう？,リード,"高さ15mの壁をどれだけ早く登れるかを競う→スピード
高さ4～5mの壁で登った課題の数を競う→ボルダリング"
80歳の老人として生まれ、年を取るにつれて若返る男の人生を描いた、ブラッド・ピット主演の映画は何でしょう？,『ベンジャミン・バトン数奇な人生』,
舞台用語で、幕が上がったときに役者が既に舞台上にいる状態のことを何というでしょう？,板付き,
安達祐実演じる主人公が「同情するなら金をくれ！」と言い放つシーンが話題を呼んだ、1994年放送のドラマは何でしょう？,『家なき子』,
「トレンド部」や「買い物の達人」といったコーナーが人気の、毎週土曜日にTBSで放送されるバラエティ番組は何でしょう？,『王様のブランチ』,
『ドレミの歌』や『私のお気に入り』といった劇中歌も有名な、トラップ家の家庭教師としてやってきた修道女を主人公とするミュージカル映画は何でしょう？,『サウンド・オブ・ミュージック』,
観客の反応をうかがうために、映画の内容や出演者に至るまで、いっさいの情報を公開せずに行う試写会のことを何というでしょう？,スニークプレビュー,
舞台用語で、食べ物など一度使うとなくなってしまう小道具を何というでしょう？,消え物,
ロバート・デニーロ主演の『レイジング・ブル』や『タクシードライバー』でメガホンを取った映画監督は誰でしょう？,マーティン・スコセッシ,
『山里亮太の不毛な議論』や『伊集院光（・ひかる）深夜の馬鹿力』といった番組が放送されている、TBSラジオの放送枠は何でしょう？,JUNK（ジャンク）,
破天荒な刑事・タカとユージを舘ひろしと柴田恭兵が演じた、日本テレビ系列のドラマは何でしょう？,『あぶない刑事（デカ）』,
通風口の風でマリリン・モンローの白いスカートがめくれるシーンが有名な、ビリー・ワイルダー監督の映画は何でしょう？,『七年目の浮気』,
近年ではアダム・ランバートをボーカルに迎えて活動している、『ボヘミアン・ラプソディ』などの曲で知られるバンドは何でしょう？,QUEEN,
演劇の公演において、1つの役に2人の俳優を用意し、上演ごとに適宜交代で演じることを何というでしょう？,ダブルキャスト,
シェイクスピアの『リア王』を下敷きに、家督相続に端を発する戦国時代の争いを描いた、黒澤明の映画は何でしょう？,『乱』,
赤ちゃんがお札を見ながら泳いでいるジャケット写真も有名な、ロックバンド・ニルヴァーナのアルバムは何でしょう？,『Nevermind』,
どのカメラの映像が放送や収録に使われているのかを示す、テレビカメラなどに取り付けられる表示灯を何というでしょう？,タリーランプ【○：タリーライト】,
K-POPのグループが新曲やアルバムを発表し、大々的にプロモーション活動を行うことを何というでしょう？,カムバック,
真実の口やスペイン広場などの観光地が広く知られるきっかけとなった、わがままな王女としがない新聞記者のロマンスを描いた映画は何でしょう？,『ローマの休日』,
舞台用語で、演者の立ち位置や道具の配置を示すために舞台上につけられる目印のことを何というでしょう？,バミリ,
英語では「boxoffice」などという、ある映画作品について、映画館に支払われた入場料の合計金額のことを何というでしょう？,興行収入,
映画『風と共に去りぬ』と『欲望という名の電車』で２度アカデミー主演女優賞に輝いた、イギリスの女優は誰でしょう？,ヴィヴィアン・リー,
1969年の8月15日から3日間にわたって開催された、アメリカの伝説的な音楽フェスは何でしょう？,ウッドストック・フェスティバル,
クイーンの伝説的なパフォーマンスは映画『ボヘミアン・ラプソディ』にも描かれた、1985年に行われたチャリティーコンサートは何でしょう？,ライブ・エイド,
修道院に匿われたクラブ歌手のデロリスが巻き起こす騒動を描いた、ウーピー・ゴールドバーグ主演の映画は何でしょう？,『天使にラブソングを・・・』,
特定のテーマに沿って曲を集めた音楽アルバムのことを、「収集」という意味の英語を使って「何アルバム」というでしょう？,コンピレーションアルバム,
劇場やホールの照明の中でも、客席を照らすものを何というでしょう？,客電（きゃくでん）,
私財を投じて多くのユダヤ人をナチスから救った実業家の姿を描いた、スティーブン・スピルバーグ監督の映画は何でしょう？,『シンドラーのリスト』,
戦後の広島で起きたヤクザたちの壮絶な抗争を描いた、1973年に公開された深作欣二（ふかさく・きんじ）監督の映画は何でしょう？,『仁義なき戦い』,
代表曲に『リヴィン・オン・ア・プレイヤー』や『イッツ・マイ・ライフ』があるアメリカのロックバンドは何でしょう？,ボン・ジョヴィ,
日本では松本白鸚（まつもと・はくおう）が半世紀以上にわたって主演を務めた、小説『ドン・キホーテ』をもとにしたミュージカルは何でしょう？,『ラ・マンチャの男』,
『東京だョおっ母さん』『人生いろいろ』などの代表曲がある、「お千代さん」の愛称で親しまれた演歌歌手は誰でしょう？,島倉千代子（しまくら・ちよこ）,
映画技師のアルフレードと少年・トトの心の交流を描く、ジュゼッペ・トルナトーレ監督の映画は何でしょう？,『ニュー・シネマ・パラダイス』,
ポテトサラダやアイスクリームなどの食品をすくい取り、半球型に盛りつける器具を何というでしょう？,ディッシャー,
シェルパのテンジン・ノルゲイと共に、人類初となるエベレスト登頂を成し遂げた、ニュージーランドの登山家は誰でしょう？,エドモンド・ヒラリー,
春の弘前城で見られるものが有名な、水面に散った桜の花びらが、連なって流れていくようすをいった言葉は何でしょう？,花筏（はないかだ）,
はしご乗りや一斉放水などが見どころの、毎年1月に消防の仕事始めとして行われる行事は何でしょう？,出初式（でぞめしき）,
「まず低く」「頭を守り」「動かない」の3つの手順で、地震の際の安全行動を身に着ける防災訓練を何というでしょう？,シェイクアウト,
動物園や水族館で行われる、普段は入れない施設の裏側を見学できるイベントを何というでしょう？,バックヤードツアー,
事件の関係者に容疑者の顔を見せ、犯人かどうかを確かめる犯罪捜査の手法を何というでしょう？,面通し（めんとおし）,
建物の顔としての役割をもつ、通りなどに面した建築物の正面部分のことを何というでしょう？,ファサード,
人事や経理のように、顧客に直接は関わらない企業の部署のことを英語で何というでしょう？,バックオフィス,
建物の耐震性を高めるために、柱と柱の間に斜めに取り付けられる部材を何というでしょう？,筋交い（すじかい）,
ロシアの女性が着用する、ジャンパースカートのような形をしたロシアの民族衣装は何でしょう？,サラファン,
痛みを和らげるべく「ヒッヒッフー」と呼吸する、フランスの産科医が編み出した出産の方法は何でしょう？,ラマーズ法,
金属などを加工しやすくするために、加熱してからゆっくり冷却してやわらかくする処理のことを何というでしょう？,焼きなまし,加熱してからすぐに→焼き入れ
物流において、最終拠点から顧客に受け渡すまでの最後の配送区間を何というでしょう？,ラストワンマイル,
「結論」「理由」「具体例」「結論」の順に論を展開する、プレゼンテーションなどで用いられる構成法は何でしょう？,PREP（プレップ）法,
路面からの振動を吸収する役割を持つ、車体とタイヤをつなぐ自動車の部品は何でしょう？,サスペンション,
暑さが本格化する前に適度に汗をかき、あらかじめ体を暑さに慣らしておく熱中症対策のことを漢字四文字で何というでしょう？,暑熱順化,
広い屋根裏の空間では養蚕（ようさん）業が営まれた、雨や雪を受け流す急勾配の三角屋根が特徴的な建築様式は何でしょう？,合掌造（がっしょうづくり）,
